# energy [H], total DOS
   -0.292907    1.878473
   -0.290808    1.761858
   -0.288708    1.655747
   -0.286608    1.558920
   -0.284508    1.470328
   -0.282409    1.389068
   -0.280309    1.314353
   -0.278209    1.245503
   -0.276109    1.181921
   -0.274010    1.123084
   -0.271910    1.068532
   -0.269810    1.017861
   -0.267710    0.970712
   -0.265610    0.926767
   -0.263511    0.885742
   -0.261411    0.847384
   -0.259311    0.811469
   -0.257211    0.777792
   -0.255112    0.746173
   -0.253012    0.716446
   -0.250912    0.688466
   -0.248812    0.662096
   -0.246713    0.637216
   -0.244613    0.613717
   -0.242513    0.591498
   -0.240413    0.570467
   -0.238313    0.550542
   -0.236214    0.531646
   -0.234114    0.513710
   -0.232014    0.496670
   -0.229914    0.480467
   -0.227815    0.465048
   -0.225715    0.450362
   -0.223615    0.436364
   -0.221515    0.423011
   -0.219416    0.410265
   -0.217316    0.398090
   -0.215216    0.386451
   -0.213116    0.375317
   -0.211017    0.364661
   -0.208917    0.354454
   -0.206817    0.344673
   -0.204717    0.335293
   -0.202617    0.326293
   -0.200518    0.317653
   -0.198418    0.309354
   -0.196318    0.301377
   -0.194218    0.293708
   -0.192119    0.286329
   -0.190019    0.279227
   -0.187919    0.272387
   -0.185819    0.265798
   -0.183720    0.259447
   -0.181620    0.253322
